x,y,live_count,dead_count,pipo_count,non_pipo_count,pipo_ba,total_ba,site,forest,elev,rep,crs
-66208.79335750431,98008.4138665805,4,14,2,2,0.810741770508904,1.0603747841617361,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,98008.4138665805,9,13,4,5,0.9582166412126912,1.6872015227671224,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,98008.4138665805,9,13,2,7,0.7636442838065479,1.2534256576418497,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,98008.4138665805,25,3,10,15,1.8468747004167498,3.5655782629052992,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,98008.4138665805,21,10,9,12,1.506504158588102,2.384989458420414,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,98008.4138665805,21,0,4,17,0.46645652801366233,2.8908262327662895,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,98008.4138665805,28,0,6,22,1.2448505142178543,4.69799999147008,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,98008.4138665805,14,0,10,4,2.732907206672839,3.633700219159958,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,98008.4138665805,30,0,10,20,2.7442326603397587,8.178015620520709,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,98008.4138665805,19,8,10,9,3.0061135746303678,4.238525636206663,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,98008.4138665805,25,9,7,18,2.776881121125336,6.898615347427369,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,98008.4138665805,18,0,3,15,0.49935613657739975,2.5347182782565945,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,98008.4138665805,20,3,6,14,0.7081683737508467,2.8409024296814223,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,98008.4138665805,20,1,3,17,0.2714635337467206,2.905727423764817,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,98008.4138665805,27,1,4,23,0.7792424498309178,5.523416995013186,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,98008.4138665805,27,0,5,22,0.577508167511083,4.320467441118812,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,98008.4138665805,26,0,7,19,0.6874493133192081,4.169852139379114,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,98008.4138665805,15,1,4,11,0.7079043986495962,1.9325580065198524,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,98008.4138665805,21,1,6,15,1.0000842343415992,3.5516306192947877,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,98008.4138665805,27,1,3,24,0.28067791988595214,2.9633953813249074,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,98008.4138665805,28,0,4,24,0.670164857209202,5.705561079278682,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,98008.4138665805,32,0,13,19,2.246721039416273,5.537707220684629,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,98008.4138665805,14,2,6,8,0.9679798284734644,2.4791596170131647,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,98008.4138665805,15,0,11,4,1.9544968572019044,2.4270551205902207,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97988.4138665805,3,8,3,0,0.34580952990055186,0.34580952990055186,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97988.4138665805,4,4,3,1,0.17117797633316031,0.2606371745895061,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97988.4138665805,0,12,0,0,0.1186288666173872,0.1186288666173872,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97988.4138665805,2,15,1,1,0.5278902444437772,0.5495513827004241,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97988.4138665805,11,11,7,4,1.9765292390309974,2.6881108541606182,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97988.4138665805,9,14,4,5,0.9949456073069175,1.2813032233696287,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97988.4138665805,17,12,10,7,1.7573339931074896,2.5062431999932686,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97988.4138665805,29,0,8,21,1.2594065293943195,4.004836020117575,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97988.4138665805,33,0,7,26,1.1600912130755758,5.44693701520203,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97988.4138665805,30,0,7,23,1.033628441651215,3.923964318585962,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97988.4138665805,21,0,6,15,1.3682648733204514,4.575471561348304,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97988.4138665805,21,0,11,10,2.692601625286528,4.193366252078348,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97988.4138665805,19,0,5,14,1.0098184711239726,3.3285297441322643,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97988.4138665805,29,1,8,21,1.0015743990197286,3.0638674132065824,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97988.4138665805,19,1,10,9,1.4576730395001347,2.4499855309761145,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97988.4138665805,31,2,9,22,2.0996243378289674,6.699637511266281,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97988.4138665805,25,3,11,14,1.9319679239676262,4.242438667094904,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97988.4138665805,28,0,11,17,2.185815006125256,5.561380905248704,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97988.4138665805,23,0,4,19,0.7555272622791546,3.7610392486632938,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97988.4138665805,24,0,0,24,0,2.3576614335343944,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97988.4138665805,20,0,6,14,0.724672919903485,1.974303666436275,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97988.4138665805,25,1,5,20,1.003249120879497,5.139898331324077,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97988.4138665805,30,1,2,28,0.3462947772895847,4.489732033739196,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97988.4138665805,25,1,8,17,0.7477914256930731,2.8720281834056745,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97988.4138665805,24,0,9,15,1.5840105982457533,4.648608739141857,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97988.4138665805,23,0,12,11,1.6953247898169486,3.4173592963929056,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97988.4138665805,24,1,7,17,1.1825297418270841,3.2197649761687153,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97968.4138665805,3,12,2,1,0.8042803600637669,0.8145039631061743,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97968.4138665805,0,6,0,0,0.053034108036701715,0.053034108036701715,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97968.4138665805,2,9,0,2,0.19018629274478446,0.38147696551826543,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97968.4138665805,3,9,2,1,0.8074847588360746,0.9781850718279225,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97968.4138665805,4,14,0,4,0.848168582118977,1.3067117029765059,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97968.4138665805,6,9,3,3,0.7825695237451923,1.0213991183869944,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97968.4138665805,15,18,10,5,2.141535143319911,3.008096051531745,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97968.4138665805,25,2,9,16,1.3840764933128755,3.3036258836676824,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97968.4138665805,21,2,4,17,0.8939801242842187,3.4903403886165503,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97968.4138665805,25,0,8,17,1.3607542427046109,4.7527121364715255,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97968.4138665805,23,1,10,13,1.7830456696816024,3.8315105158492995,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97968.4138665805,24,2,8,16,1.2058858831158303,3.240169533455485,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97968.4138665805,23,1,2,21,0.18785981264318727,4.551116473589609,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97968.4138665805,17,0,3,14,0.7740510233366091,4.257938812660646,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97968.4138665805,29,0,10,19,1.571066276205446,3.5321130105857117,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97968.4138665805,26,1,13,13,1.3005354966915479,3.2630508969219463,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97968.4138665805,19,1,5,14,0.7616869528249672,3.062709234128936,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97968.4138665805,28,1,6,22,1.0408951950758258,4.451590847327214,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97968.4138665805,30,2,7,23,0.9681204631300556,4.8679449128756644,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97968.4138665805,24,0,1,23,0.024248269527886907,2.913468709300632,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97968.4138665805,23,2,5,18,0.7667041480159136,2.256988112156106,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97968.4138665805,20,0,1,19,0.1553871217139634,3.0256350106080507,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97968.4138665805,22,0,5,17,0.3197644637117747,2.9931536256611784,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97968.4138665805,30,0,5,25,0.4106096842670786,2.399479499832727,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97968.4138665805,31,0,6,25,1.1757534859638046,6.145395843636384,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97968.4138665805,25,0,3,22,0.20540222557372623,3.530280837824837,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97968.4138665805,24,0,8,16,1.2109995349922902,4.0469646596502,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97948.4138665805,4,8,2,2,0.8507662928233053,1.1029258039584955,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97948.4138665805,6,14,1,5,1.1429281598824161,2.152569070476957,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97948.4138665805,0,9,0,0,0.5377966368403588,0.5377966368403588,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97948.4138665805,5,8,3,2,1.1291753294911953,1.5728775103178483,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97948.4138665805,0,9,0,0,0.1543140891370318,0.1543140891370318,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97948.4138665805,1,10,1,0,0.26327401101368797,0.26327401101368797,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97948.4138665805,2,15,1,1,0.5963203130228654,0.6996430175804476,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97948.4138665805,18,5,3,15,0.6600067607584826,2.765542585891048,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97948.4138665805,21,0,3,18,0.2686927908097435,2.388248700950608,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97948.4138665805,28,1,8,20,1.282348110198476,5.7429829402589645,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97948.4138665805,19,4,6,13,1.5066606191131278,3.6589034973250807,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97948.4138665805,24,2,6,18,1.3728731963685872,6.091393856204287,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97948.4138665805,12,6,4,8,1.0498826156054877,2.0802782196880343,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97948.4138665805,23,0,9,14,1.760117897331664,4.6296526885694895,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97948.4138665805,31,0,9,22,1.0333410836882577,4.640194937041828,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97948.4138665805,24,2,7,17,1.2161714476613021,4.350037650953579,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97948.4138665805,23,0,3,20,0.37080391520935985,3.666925642089484,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97948.4138665805,26,2,14,12,2.5512669551277822,4.767386597616607,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97948.4138665805,24,0,8,16,0.9501586387677023,3.0194077806327932,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97948.4138665805,25,1,3,22,0.42180461430567495,3.172889920596392,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97948.4138665805,25,1,7,18,1.0409934728945476,2.9325947146185163,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97948.4138665805,23,0,2,21,0.4313732863110198,2.542130959474959,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97948.4138665805,24,0,2,22,0.08473324216599448,2.435206503372027,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97948.4138665805,24,0,5,19,0.5420055740671474,2.6297127862392857,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97948.4138665805,30,0,5,25,0.5841561825426962,3.5418967371875016,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97948.4138665805,30,0,4,26,0.3962533329640454,5.556184001749119,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97948.4138665805,30,0,2,28,0.33209361642534607,5.275176920027538,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97928.4138665805,4,10,4,0,0.5121964782351098,0.5121964782351098,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97928.4138665805,12,13,10,2,2.0870370695305747,2.2432569188738736,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97928.4138665805,0,8,0,0,0.17897818495350196,0.17897818495350196,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97928.4138665805,0,4,0,0,0.11913323370630391,0.11913323370630391,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97928.4138665805,1,16,1,0,0.49547394428327224,0.49547394428327224,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97928.4138665805,2,8,1,1,0.1578594502921406,0.1621004249143939,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97928.4138665805,10,11,5,5,1.5057221733589097,2.5060334106693904,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97928.4138665805,24,0,6,18,0.916918141518519,3.8695366215971343,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97928.4138665805,14,2,6,8,0.44178694281925635,1.5800013286287582,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97928.4138665805,20,0,6,14,1.0769364971845339,3.6215770288631792,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97928.4138665805,22,3,9,13,2.580220567300624,5.799217718058977,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97928.4138665805,15,0,3,12,0.37428123250716516,3.1529307893967338,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97928.4138665805,24,1,9,15,1.0020793980813931,3.00077331971105,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97928.4138665805,25,0,5,20,0.48457239789708034,3.3156332570863873,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97928.4138665805,26,3,4,22,1.1082418915772385,4.266587229331144,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97928.4138665805,28,0,2,26,0.3321850626457098,4.657365310634868,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97928.4138665805,36,0,16,20,1.8786975742923553,4.276412257665884,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97928.4138665805,22,0,8,14,1.0760339794941294,2.8029931891851882,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97928.4138665805,23,0,11,12,1.374507018785474,2.5715531157826463,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97928.4138665805,18,1,7,11,0.3916278362863797,1.1056972701267078,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97928.4138665805,25,0,1,24,0.16784899360483033,1.9854043254331697,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97928.4138665805,24,0,4,20,0.30907843277402747,1.7271612709483406,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97928.4138665805,17,0,0,17,0,1.4166845327561588,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97928.4138665805,24,0,5,19,0.47869981696355246,3.277308012479559,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97928.4138665805,26,0,11,15,1.3546854561344566,3.674273509949445,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97928.4138665805,30,3,13,17,2.2754916216746155,5.558629004332274,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97928.4138665805,35,1,10,25,1.8048929762548165,7.566940015573337,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97908.4138665805,7,12,4,3,0.5028155712864714,0.5134267339848633,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97908.4138665805,5,14,5,0,0.7553282444049725,0.7553282444049725,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97908.4138665805,2,8,1,1,0.4011608527042217,0.4044768290638057,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97908.4138665805,3,14,3,0,0.7312231426359025,0.7312231426359025,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97908.4138665805,4,10,1,3,1.6034028442517412,2.106866439416576,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97908.4138665805,5,16,2,3,0.9543195409634374,1.3500425991183136,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97908.4138665805,8,13,4,4,1.4156173776963281,1.822508894148751,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97908.4138665805,21,5,8,13,1.2730661203321492,2.9571048973505603,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97908.4138665805,18,0,7,11,1.3110337181995662,3.897959163724294,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97908.4138665805,22,5,6,16,2.742912810178805,6.381909819272157,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97908.4138665805,28,3,7,21,1.8242562060563856,5.967403842482804,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97908.4138665805,20,2,4,16,1.2281537353275997,4.302834002500252,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97908.4138665805,24,0,2,22,0.44993597476349334,6.3189732355222725,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97908.4138665805,29,0,4,25,0.9102802470783239,6.201328652268991,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97908.4138665805,24,2,9,15,1.59030984505371,4.658145669392188,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97908.4138665805,22,0,9,13,1.0819383419316477,2.2740351643827688,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97908.4138665805,27,0,17,10,2.978866246343829,4.98940760893014,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97908.4138665805,31,0,12,19,2.3420351027691266,5.728255757967863,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97908.4138665805,30,0,12,18,1.7855981734720545,4.836276743351713,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97908.4138665805,21,0,3,18,0.3586939314699844,2.284688901602124,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97908.4138665805,15,0,2,13,0.12344815408487345,1.4002812244958471,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97908.4138665805,22,0,2,20,0.10118209784757061,2.458934140803687,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97908.4138665805,37,0,10,27,1.5407501862149573,6.720097651327366,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97908.4138665805,17,4,2,15,0.2798992403327973,2.136781099583333,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97908.4138665805,25,2,7,18,1.1841485534126597,3.5005934039727222,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97908.4138665805,28,5,8,20,1.7589952440676704,5.059900817724037,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97908.4138665805,29,1,8,21,1.6220535767676485,5.6070712703606835,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97888.4138665805,12,10,3,9,0.6611549668089798,1.388647970073351,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97888.4138665805,7,9,6,1,0.32563675313691065,0.36165224137094587,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97888.4138665805,4,11,2,2,0.8445821456274514,1.0536735393019865,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97888.4138665805,8,16,4,4,1.8442635588638843,2.4415401655540814,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97888.4138665805,12,14,3,9,1.6180356125336057,2.8982485404988374,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97888.4138665805,3,10,1,2,0.7812737046139505,1.1013732259947477,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97888.4138665805,9,11,5,4,1.2030286473580993,1.6885689039738767,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97888.4138665805,9,11,4,5,1.4528345594400385,2.0121991328312063,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97888.4138665805,30,9,10,20,3.8212263723246425,6.6830629779251485,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97888.4138665805,25,1,6,19,1.568619797499343,6.000640142750004,eldo_3k_1,eldo,3k,1,3310
-66068.79335750431,97888.4138665805,32,0,7,25,1.0688053083423767,5.624428664860731,eldo_3k_1,eldo,3k,1,3310
-66048.79335750431,97888.4138665805,22,0,3,19,0.61557528764871,3.7391370018016605,eldo_3k_1,eldo,3k,1,3310
-66028.79335750431,97888.4138665805,32,0,4,28,1.2009831826449981,8.58803108794812,eldo_3k_1,eldo,3k,1,3310
-66008.79335750431,97888.4138665805,34,0,4,30,0.9976537410660304,9.92181229279881,eldo_3k_1,eldo,3k,1,3310
-65988.79335750431,97888.4138665805,29,0,8,21,1.2764703191606053,5.464597645187592,eldo_3k_1,eldo,3k,1,3310
-65968.79335750431,97888.4138665805,21,0,7,14,1.1936395293742001,4.252932627030926,eldo_3k_1,eldo,3k,1,3310
-65948.79335750431,97888.4138665805,39,1,19,20,3.1692357896433307,6.004023162146834,eldo_3k_1,eldo,3k,1,3310
-65928.79335750431,97888.4138665805,28,0,16,12,2.7940626992725046,4.478666499414255,eldo_3k_1,eldo,3k,1,3310
-65908.79335750431,97888.4138665805,30,0,9,21,1.401743221719788,4.706251014011424,eldo_3k_1,eldo,3k,1,3310
-65888.79335750431,97888.4138665805,20,1,9,11,0.8446695892464071,1.612884405157712,eldo_3k_1,eldo,3k,1,3310
-65868.79335750431,97888.4138665805,21,1,10,11,0.6857813560918957,1.8942699169000103,eldo_3k_1,eldo,3k,1,3310
-65848.79335750431,97888.4138665805,29,2,5,24,0.6305925434418514,4.471044533591367,eldo_3k_1,eldo,3k,1,3310
-65828.79335750431,97888.4138665805,18,7,7,11,1.1206426142529076,2.9845463959866283,eldo_3k_1,eldo,3k,1,3310
-65808.79335750431,97888.4138665805,22,1,9,13,1.037833906308469,3.7599593427420728,eldo_3k_1,eldo,3k,1,3310
-65788.79335750431,97888.4138665805,20,2,11,9,2.092595333219474,4.228301785506952,eldo_3k_1,eldo,3k,1,3310
-65768.79335750431,97888.4138665805,26,4,10,16,3.513595931824184,8.104540282083331,eldo_3k_1,eldo,3k,1,3310
-65748.79335750431,97888.4138665805,23,1,8,15,1.7690490557872813,4.3480177613814295,eldo_3k_1,eldo,3k,1,3310
-66268.79335750431,97868.4138665805,12,10,9,3,2.7959236487776504,3.0350106017541356,eldo_3k_1,eldo,3k,1,3310
-66248.79335750431,97868.4138665805,17,6,12,5,0.9823927941572537,1.3598986166019842,eldo_3k_1,eldo,3k,1,3310
-66228.79335750431,97868.4138665805,15,22,10,5,3.214113275984247,3.603736671971805,eldo_3k_1,eldo,3k,1,3310
-66208.79335750431,97868.4138665805,8,15,4,4,1.9324638489486445,2.216608631658569,eldo_3k_1,eldo,3k,1,3310
-66188.79335750431,97868.4138665805,9,17,6,3,2.965415514656697,3.0279794585515867,eldo_3k_1,eldo,3k,1,3310
-66168.79335750431,97868.4138665805,5,15,2,3,2.0165315218398274,2.2880347584302902,eldo_3k_1,eldo,3k,1,3310
-66148.79335750431,97868.4138665805,13,16,9,4,4.464854926783446,5.029530720684188,eldo_3k_1,eldo,3k,1,3310
-66128.79335750431,97868.4138665805,10,6,6,4,0.7266508879448528,1.0220401348092083,eldo_3k_1,eldo,3k,1,3310
-66108.79335750431,97868.4138665805,23,3,13,10,2.213901522449857,3.8437269730418024,eldo_3k_1,eldo,3k,1,3310
-66088.79335750431,97868.4138665805,21,3,6,15,1.523463087210473,4.754051625291406,eldo_3k_1,eldo,3k,1,3310
